id,title,price_text,price_value,currency,location,date_posted,condition,category,seller_type,url,image_url,search_query,page_number,item_number,scraped_at,source
iphone 13_3_26,No Title,Price not listed,,ETB,Location not specified,Recently,Unknown,Other,Unknown,,,iphone 13,3,26,2026-01-09T14:53:41.429096,Jiji Ethiopia
iphone 13_3_27,No Title,Price not listed,,ETB,"Addis Ababa, Bole",Recently,Unknown,Other,Unknown,,,iphone 13,3,27,2026-01-09T14:53:41.430094,Jiji Ethiopia
iphone 13_3_28,No Title,Price not listed,,ETB,"Addis Ababa, Bole",Recently,Unknown,Other,Unknown,,,iphone 13,3,28,2026-01-09T14:53:41.431092,Jiji Ethiopia
iphone 13_3_29,No Title,Price not listed,,ETB,"Addis Ababa, Bole",Recently,Unknown,Other,Unknown,,,iphone 13,3,29,2026-01-09T14:53:41.432095,Jiji Ethiopia
iphone 13_3_30,No Title,Price not listed,,ETB,"Addis Ababa, Bole",Recently,Unknown,Other,Unknown,,,iphone 13,3,30,2026-01-09T14:53:41.433086,Jiji Ethiopia
iphone 13_3_31,Apple iPhone 13 Pro Max 256 GB,"ETB 88,000",88000.0,ETB,"Addis Ababa, Bole",Recently,Unknown,Mobile Phones,Unknown,https://jiji.com.et/bole/mobile-phones/apple-iphone-13-pro-max-256-gb-1iydgn5VO4SRvibK5O4I0T9N.html?page=3&pos=4&cur_pos=4&ads_per_page=20&ads_count=2262&lid=CdwDPEkcKoLP5kf_&indexPosition=3,https://pictures-ethiopia.jijistatic.com/5629834_MzAwLTMwMC1hMzhjMWQ4N2Nj.webp,iphone 13,3,31,2026-01-09T14:53:41.436078,Jiji Ethiopia
iphone 13_3_32,No Title,Price not listed,,ETB,Location not specified,Recently,Unknown,Other,Unknown,,https://pictures-ethiopia.jijistatic.com/5629834_MzAwLTMwMC1hMzhjMWQ4N2Nj.webp,iphone 13,3,32,2026-01-09T14:53:41.439070,Jiji Ethiopia
iphone 13_3_33,No Title,Price not listed,,ETB,Location not specified,Recently,Unknown,Other,Unknown,,https://pictures-ethiopia.jijistatic.com/5629834_MzAwLTMwMC1hMzhjMWQ4N2Nj.webp,iphone 13,3,33,2026-01-09T14:53:41.439070,Jiji Ethiopia
iphone 13_3_34,No Title,Price not listed,,ETB,Location not specified,Recently,Unknown,Other,Unknown,,,iphone 13,3,34,2026-01-09T14:53:41.440067,Jiji Ethiopia
iphone 13_3_35,No Title,Price not listed,,ETB,Location not specified,Recently,Unknown,Other,Unknown,,,iphone 13,3,35,2026-01-09T14:53:41.441064,Jiji Ethiopia
iphone 13_3_36,No Title,Price not listed,,ETB,Location not specified,Recently,Unknown,Other,Unknown,,,iphone 13,3,36,2026-01-09T14:53:41.442062,Jiji Ethiopia
iphone 13_3_37,Apple iPhone 13 Pro Max 256 GB,"ETB 88,000",88000.0,ETB,"Addis Ababa, Bole",Recently,Unknown,Mobile Phones,Unknown,,,iphone 13,3,37,2026-01-09T14:53:41.444056,Jiji Ethiopia
iphone 13_3_38,Apple iPhone 13 Pro Max 256 GB,"ETB 88,000",88000.0,ETB,"Addis Ababa, Bole",Recently,Unknown,Mobile Phones,Unknown,,,iphone 13,3,38,2026-01-09T14:53:41.446051,Jiji Ethiopia
iphone 13_3_39,Apple iPhone 13 Pro Max 256 GB,"ETB 88,000",88000.0,ETB,Location not specified,Recently,Unknown,Mobile Phones,Unknown,,,iphone 13,3,39,2026-01-09T14:53:41.448047,Jiji Ethiopia
iphone 13_3_40,No Title,"ETB 88,000",88000.0,ETB,Location not specified,Recently,Unknown,Other,Unknown,,,iphone 13,3,40,2026-01-09T14:53:41.449043,Jiji Ethiopia
